vve;woningen;postcode;huisnummer;wijk;stadsdeel;lat;lon;aantal_postcodes
Vereniging Van Eigenaars Van Hoogendorpstraat 13 Tot En Met 19 Te 'S-Gravenhage;21;2515NR;13B;Stationsbuurt;Centrum;52.07263689998572;4.318684364789432;1
Vereniging Van Eigenaars Smidswater 1 Tot En Met 7 E Te S Gravenhage;21;2514BV;1A;Centrum;Centrum;52.08305334082626;4.3154644001469595;1
"Vereniging Van Eigenaars ""Prince Ville"" Gelegen Aan De Prinsegracht 39-41-43 Te S Gravenhage";21;2512EW;39;Centrum;Centrum;52.07442983315998;4.305539276582969;1
V.V.E.Olststraat/Raaltestraat Te 'S Gravenhage;21;2541AC;9;Morgenstond;Escamp;52.05395142962306;4.272624414660095;2
"Vereniging Van Eigenaars Waterlandsingel,Gebouw ""De Ooievaar"",Te 'S-Gravenhage";21;2548TB;154;Wateringse Veld;Escamp;52.02446177827872;4.291375086666755;1
Vereniging Van Eigenaars Parkweg 17 E.V. Te S Gravenhage;21;2585JH;17D;Van Stolkpark en Scheveningse Bosjes;Scheveningen;52.10087358840735;4.286054876159944;1
Vereniging Van Eigenaars Nieuwediepstraat 105/107/109 Wognumstraat 53 T/M 63 (Oneven Nummers) En Huisduinenstraat 86 T/M 108 ( Even ) Te 'S-Gravenhage;21;2547TD;86;Leyenburg;Escamp;52.06390265010422;4.270034032981804;3
Vereniging Van Eigenaars Renswoudelaan 19 T/M 43, Woudenbergstraat 1 T/M 11 En Soesterbergstraat 75,77,79 Te 'S-Gravenhage;21;2546XE;19;Leyenburg;Escamp;52.06090904226653;4.2771799057266024;3
Vereniging van Eigenaars Westduinweg 186, 188, 190, 192 en 194 te 's-Gravenhage;21;2583AH;190A;Scheveningen;Scheveningen;52.09849619354087;4.271840785292885;2
Vereniging Van Eigenaars Loudonstraat Te 'S-Gravenhage;21;2593WB;72;Bezuidenhout;Haagse Hout;52.08655346570573;4.346189591136967;1
Vereniging van Eigenaars de Nieuwe Maria's Bloementuin aan de Hongarenburg/Finnenburg te s gravenhage;21;2591VH;37;Mariahoeve en Marlot;Haagse Hout;52.08883401897652;4.35850475134907;3
Vereniging Van Eigenaren Usselincxstraat 79 T/M 119 (Oneven) Te 'S-Gravenhage;21;2593VJ;89;Bezuidenhout;Haagse Hout;52.08261700394929;4.345409832359014;2
Vereniging Van Eigenaren: Van Lansbergestraat 54/94 Te 'S-Gravenhage;21;2593SG;54;Bezuidenhout;Haagse Hout;52.08594628786795;4.344303611781029;1
Vereniging van Eigenaars Valkenboskade nummers 72 tot en met 84;20;2563GV;72;Valkenboskwartier;Segbroek;52.06951082241701;4.274009707112292;1
Vereniging van Eigenaars De Ridderhof 3 te 's-Gravenhage;20;2531HR;2;Moerwijk;Escamp;52.0507173792617;4.302893772300345;1
Vereniging van Egenaars Daguerrestraat 173 173A tot en met 173 G, 175 175A tot en met 175F, 177 en 177A tot en met 177 D te 's-Gravenhage;20;2561TS;173G;Valkenboskwartier;Segbroek;52.076503258931105;4.278140450712214;1
Vereniging van Eigenaars Van de Spiegelstraat 19 e.v., gevestigd te 's-Gravenhage.;20;2518ES;19U;Zeeheldenkwartier;Centrum;52.084729716643245;4.29662173861084;1
Vereniging van Eigenaren Laan van Meerdervoort 1672 tot en met 1714;20;2555CV;1694;Waldeck;Loosduinen;52.064090944611;4.236104752712389;2
Vereniging Van Eigenaren Laan Van Meerdervoort 1628 T/M 1670 Te 'S-Gravenhage;20;2555CS;1628;Waldeck;Loosduinen;52.06430642032168;4.236848661352903;1
Vereniging Van Eigenaren Laan Van Meerdervoort 1452 T/M 1494 Te 'S-Gravenhage;20;2555CL;1452;Waldeck;Loosduinen;52.06498537711906;4.239197582777418;2
Vereniging Van Eigenaren Laan Van Meerdervoort 1716 T/M 1758 Te S Gravenhage;20;2555CW;1716;Waldeck;Loosduinen;52.06401778798049;4.235852186116664;1
Vereniging Van Eigenaren Laan Van Meerdervoort 1364 T/M 1404 Te 'S-Gravenhage;20;2555CJ;1364;Waldeck;Loosduinen;52.065237661203895;4.240077262724015;1
Vereniging Van Eigenaren Sneeuwklokjesstraat 3/61 Te 'S-Gravenhage;20;2565GM;31;Bomen- en Bloemenbuurt;Segbroek;52.07802066892572;4.261293058552924;2
Vereniging Van Eigenaars Borneostraat Te S Gravenhage;20;2585TT;51;Archipelbuurt;Centrum;52.09063687956935;4.303337791729464;2
Vereniging Van Eigenaars Burgemeester De Monchyplein/Burgemeester Patijnlaan/Burgemeester Kolfschotenlaan, Gemini-Woningen Te 'S-Gravenhage;20;2585DZ;25;Archipelbuurt;Centrum;52.08975293507256;4.3046342221787794;2
Vereniging van eigenaars Esperanto appartementen Van Boecopkade 109, Esperantostraat 15 en Zamenhofstraat 11 tot en met 45 (oneven nummers) te 's-Gravenhage;20;2518PB;11;Regentessekwartier;Segbroek;52.07456339115358;4.293443137548546;3
Vereniging Van Eigenaren Flatgebouw Van Galenstraat 14 Te 'S-Gravenhage;20;2518EP;14;Zeeheldenkwartier;Centrum;52.08160634312831;4.296556465020878;1
Vereniging Van Eigenaars Randbebouwing Ii Te Scheveningen,Gelegen Aan De Vierloper 13 T/M 47,De Kruismast 13 En De Fokkemast 14;20;2586KT;13;Scheveningen;Scheveningen;52.11129648734959;4.280465533657398;3
Vereniging Van Eigenaars Flatgebouw Janssoniusstraat 73 T/M 107 ( Oneven ) Te 'S-Gravenhage;20;2523HB;73;Laakkwartier en Spoorwijk;Laak;52.05636848242838;4.319090071626009;2
Vereniging Van Eigenaren Juliana Van Stolberg Te 'S-Gravenhage;20;2595CB;71;Bezuidenhout;Haagse Hout;52.083449626524086;4.338067809669124;2
Vereniging Van Eigenaars Scheepmakersstraat 20 Tot En Met 28;20;2515VC;20;Stationsbuurt;Centrum;52.072541570708665;4.3257799955563065;1
Vereniging van Eigenaars ondersplitsing Gouwestraat 1 en Pletterijkade 16, 19 en 22 te 's-Gravenhage;20;2515SG;16B;Stationsbuurt;Centrum;52.0744836376129;4.321972479471182;2
Vereniging Van Eigenaars Belgischeplein 9 T/M 28 Te 'S-Gravenhage;20;2587AR;19;Belgisch Park;Scheveningen;52.109762247277615;4.292258737786823;2
Vereniging van Eigenaars Wijkpark Transvaal II, Wesselstraat en de Herman Costerstraat te 's-Gravenhage;20;2572SG;6;Transvaalkwartier;Centrum;52.06691083455636;4.295539129701343;3
Vereniging van Eigenaars Smitstraat 30 en 32 en Joubertplantsoen 78 tot en met 99 te s Gravenhage;20;2571WE;79;Transvaalkwartier;Centrum;52.07089815086471;4.2897612747639835;1
Vereniging Van Eigenaars Troelstrakade 365/397/403/407/411 Te 'S-Gravenhage;20;2531AJ;365;Moerwijk;Escamp;52.057179628337316;4.299167752097291;1
Vereniging van eigenaars gebouw ondersplitsing Waldorpstraat 6 tot en met 44 te 's Gravenhage;20;2521CL;6;Laakkwartier en Spoorwijk;Laak;52.062423474714876;4.312506510563535;1
Vereniging Van Eigenaars Hoefkade 17 Tot En Met 31 (Oneven) En 35 En Jan Blankenstraat 28 Tot En Met 50 (Even) Te 'S-Gravenhage Gevestigd Te 'S-Gravenhage;20;2515PP;28;Stationsbuurt;Centrum;52.07115007614245;4.318924416707288;2
Vereniging van Eigenaars Pastoorswarande 4 tot en met 44 (even nummers) te 's-Gravenhage;20;2513TZ;6;Centrum;Centrum;52.078063171323805;4.3036717225348395;1
Vereniging Van Eigenaars Voormalig Kantongerecht Gelegen Te 'S-Gravenhage Aan De Lange Lombardstraat En De Prinsegracht;20;2512EW;45;Centrum;Centrum;52.07418598915338;4.3048319143965506;1
"""V.V.E. Complex Ootmarsumstraat/Steenwijklaan Te 'S-Gravenhage""";20;2541CD;2;Morgenstond;Escamp;52.04659883003934;4.28535464555405;2
vereniging van ondereigenaars podium III woningen Melis Stokelaan te s gravenhage;20;2541GC;1856;Bouwlust/Vrederust;Escamp;52.04068469341475;4.2696294570175635;1
Vereniging van Eigenaars Hof Berestein/Hofwoningen;20;2543CV;4;Bouwlust/Vrederust;Escamp;52.03813133473973;4.258804777329644;2
Vereniging Van Eigenaren Willem De Zwijgerlaan Ii Te 'S-Gravenhage;20;2582EE;17A;Geuzen- en Statenkwartier;Scheveningen;52.09079170918003;4.276163269661012;2
Vereniging Van Eigenaars A Kortekaasplantsoen Te S Gravenhage;20;2552JC;21;Loosduinen;Loosduinen;52.04942831425777;4.2407181706978525;2
Vereniging Van Eigenaars Van Het Gebouw Jan Bronnerstraat 90 Tot En Met 136 (Even Nummers) Te 'S-Gravenhage Gevestigd Te 'S-Gravenhage;20;2552WT;92;Loosduinen;Loosduinen;52.05566633164572;4.249139758612483;1
Vereniging Van Eigenaren Laan Van Meerdervoort 1408-1450 Te 'S-Gravenhage;20;2555CK;1408;Waldeck;Loosduinen;52.06511356494158;4.239645725939696;1
Vereniging Van Eigenaars Flatgebouw Finnenburg 7 Tot En Met 45 Te S Gravenhage;20;2591XJ;7;Mariahoeve en Marlot;Haagse Hout;52.08742120912617;4.357595926569019;1
Vereniging Van Eigenaars Cornelis Houtmanstraat;20;2593RD;3D;Bezuidenhout;Haagse Hout;52.08987613826375;4.340521073142073;1
Vereniging Van Eigenaren Laan Van Meerdervoort 1496 T/M 1538 Te 'S-Gravenhage;19;2555CM;1496;Waldeck;Loosduinen;52.06485722552005;4.2387542540546255;1
Vereniging Van Eigenaars Randbebouwing Iii Te Scheveningen,Gelegen Aan De Vierloper 49 T/M 81 De Gevers Deynootweg 128e En De Kruismast 16;19;2586KV;49;Scheveningen;Scheveningen;52.11154164442167;4.280817791967104;3
"""Vereniging Van Eigenaars Aquahorizonte Ii Te Leidschenveen""";19;2492TJ;1;Leidschenveen;Leidschenveen-Ypenburg;52.060877378331774;4.41971010241291;1
Vereniging Van Eigenaren Van Kinsbergenstraat 7 T/M 21 Te 'S-Gravenhage;19;2518GV;9C;Zeeheldenkwartier;Centrum;52.08082643074718;4.295316618890067;1
Vereniging Van Eigenaren Laan Van Meerdervoort 1584 T/M 1626 Te 'S-Gravenhage;19;2555CP;1584;Waldeck;Loosduinen;52.06444970509646;4.237343320639122;2
Vereniging Van Eigenaren Lavendelstraat 54 T/M 94 (Even) Te S Gravenhage;19;2563PT;54;Valkenboskwartier;Segbroek;52.067816585990144;4.270955397433949;1
Vereniging van Eigenaars Haagse Grandeur V te 's-Gravenhage;19;2562TR;4A;Valkenboskwartier;Segbroek;52.07261421623326;4.282156827011459;1
Vereniging van Eigenaars De Ridderhof 1 te 's-Gravenhage;19;2531JE;1;Moerwijk;Escamp;52.050189427307664;4.301870516155752;1
Vereniging van Eigenaars Karmøy, blok 2 te Den Haag;19;2548JW;120;Wateringse Veld;Escamp;52.030394292763624;4.282228698764134;2
Vereniging van Eigenaars Wapenveldestraat 27 tot en met 61 (oneven nummers), Ermelostraat 119;19;2573BG;29;Rustenburg en Oostbroek;Escamp;52.063112214943395;4.283363211181787;1
VVE Loosduinse Hoofdstraat vanaf 259 ( oneven ), woningen;19;2552AD;271;Loosduinen;Loosduinen;52.05425036835692;4.236655725157895;1
"Vereniging Van Eigenaars Flatgebouw ""Stokroos""Aan De Denijsstraat 185 T/M 217(Oneven Nrs)Te 'S-Gravenhage";19;2551HJ;189;Waldeck;Loosduinen;52.06074927130194;4.235222436517734;1
Vereniging Van Eigenaars King Olivereiland 122 Tot En Met 144 (Doorlopend Genummerd) Te 'S-Gravenhage;19;2551JR;124;Waldeck;Loosduinen;52.057671182802565;4.239410114193579;1
Vereniging Van Eigenaars Van Het Gebouw Aan Het Henri Duparcplantsoen 35 Tot En Met 71(Oneven Nummers) Te 'S-Gravenhage;19;2551XT;35;Waldeck;Loosduinen;52.05778549009107;4.243053537800439;1
Vereniging van eigenaars Ondersplitsing ZuiderDuineN Blok A, aan de Wijndaelerweg 3a tot en met 3u te 's-Gravenhage;19;2554BZ;3F;Kijkduin en Ockenburgh;Loosduinen;52.05971983604495;4.224509131176155;1
Vereniging van eigenaars Ondersplitsing ZuiderDuineN Blok B, aan de Wijndaelerwg 1a tot en met 1u te 's-Gravenhage;19;2554BZ;1J;Kijkduin en Ockenburgh;Loosduinen;52.06006049827283;4.2246468527653445;1
Vereniging Van Eigenaars Tarwekamp 7 T/M 83 Te S Gravenhage;19;2592XH;39;Mariahoeve en Marlot;Haagse Hout;52.08867766359852;4.353652013229957;2
Vereniging Van Eigenaars Rozenburgstraat 52 Tot En Met 94 (Even Nummers) Te 'S-Gravenhage;19;2512SV;54;Schildersbuurt;Centrum;52.07214583563733;4.294305948693497;2
Vereniging van Eigenaars Westeinde 40/42 te 's-Gravenhage;19;2512HE;40A;Centrum;Centrum;52.07628519897727;4.3034411188382355;1
Vereniging Van Eigenaars Malakkastraat 130 Tot En Met 136c Te 'S-Gravenhage Thans Vereniging Couperus-Duin-Archipel Zie Akte Dl 12119/18;19;2585SV;130A;Archipelbuurt;Centrum;52.090574546198404;4.299552697830663;1
Vereniging van Eigenaars Aarnout Drostlaan 58 tot en met 92 (oneven nummers), Janssoniusstraat 41 en 43 en Jan Wapstraat 54 en 56 te 's-Gravenhage;19;2523EP;58;Laakkwartier en Spoorwijk;Laak;52.05712326107621;4.320043343911743;1
Vereniging Van Eigenaars Spaarnestraat 34 T/M 78 Even Te 'S-Gra-Venhage;19;2515VP;52;Stationsbuurt;Centrum;52.07394354316512;4.32842457828672;2
Vereniging van Eigenaars Engelenburgstraat 153 tot en met 171a, Reitzstraat 42 en Steijnlaan 47 te s Gravenhage;19;2571XC;153;Transvaalkwartier;Centrum;52.06965956094054;4.291253035708232;1
Vereniging Van Eigenaars Marktweg 60 T/M 94(Even Nummers) Te 'S-Gravenhage(Fictief);19;2525JM;60;Groente- en Fruitmarkt;Centrum;52.061511482003624;4.300418362120831;2
Vereniging Van Eigenaars Paulus Potterstraat 243 Tot En Met 261 (Oneven Nummers) En Hobbemastraat 5 Tot En Met 23, 23a En 23b (Oneven Nummers) Gevestigd Te 'S-Gravenhage;19;2526JE;7;Schildersbuurt;Centrum;52.07025884742041;4.306457803934823;3
Vereniging van eigenaars Hogewal 1 t/m 10 en Maziestraat 7 t/m 17 te 's-Gravenhage;19;2514HA;2;Centrum;Centrum;52.083503595453365;4.303949528069992;2
Vereniging Van Eigenaars Gebouw Willemstraat Ii Te 'S-Gravenhage;19;2514HN;62G;Centrum;Centrum;52.083750099776644;4.309343436252609;2
Vereniging van Eigenaars Blijenburg 6 tot en met 36 aan de Bleijenburg te s gravenhage;19;2511VD;8A;Centrum;Centrum;52.081242387144535;4.317424288226297;1
Vereniging van Eigenaars Gedempte Burgwal Gedempte Burgwal 10, 10B tot en met L en Wagenstraat 83B tot en met 83K te 's-Gravenhage;19;2512BT;10B;Centrum;Centrum;52.07529048484908;4.312179076700517;2
Vereniging van Eigenaars Hof Berestein/Singelwoningen;19;2543CT;61;Bouwlust/Vrederust;Escamp;52.03784807965637;4.259202727445933;1
Vereniging van Eigenaars karmoy, Blok 1 te Den haag;19;2548JW;166;Wateringse Veld;Escamp;52.02998655835607;4.282342574015387;2
Vereniging Van Eigenaars Delta Ii;19;2492TR;2;Leidschenveen;Leidschenveen-Ypenburg;52.05883574726972;4.4171231427243685;1
Vereniging Van Eigenaars Appartementengebouw Vogelweide Blok 20;19;2496PR;280;Ypenburg;Leidschenveen-Ypenburg;52.044416596273024;4.3722659863937885;2
Vereniging Van Eigenaars Brasserhoeve 2 Cypergras Te 'S Gravenhage;19;2498CA;89;Ypenburg;Leidschenveen-Ypenburg;52.033886508109866;4.37731869514364;1
Vereniging Van Eigenaars Brasserhoeve 1 Cypergras Te 'S Gravenhage;19;2498CB;173;Ypenburg;Leidschenveen-Ypenburg;52.03330783941293;4.375921305821206;1
Vereniging van Eigenaars gebouw Eisenhowerlaan 156 te 's-Gravenhage;19;2517KP;156A;Geuzen- en Statenkwartier;Scheveningen;52.09497979442975;4.283512364882026;1
Vereniging van Eigenaars Pahudstraat 122/160 (even nummers), Altingstraat 1 te 's-Gravenhage;19;2593TK;122;Bezuidenhout;Haagse Hout;52.0855221527045;4.342588059594984;1
Vereniging Van Eigenaren Hengelolaan 207 T/M 217 B (On) Te 'S-Gravenhage;19;2545JJ;207;Morgenstond;Escamp;52.04937887489977;4.27193243358272;1
Vereniging van Eigenaars van Bleiswjkstraat 82 tot en met 116 te 's-Gravenhage;18;2582LH;82;Geuzen- en Statenkwartier;Scheveningen;52.094617148783705;4.281749172510008;1
Vereniging Van Eigenaars Oranjeplein Te 'S-Gravenhage;18;2515LK;91;Stationsbuurt;Centrum;52.071900047847784;4.315562895136961;5
Vereniging Van Eigenaars Van Het Gebouw Zeekant 38 Tot En Met 43 Te Scheveningen;18;2586AB;38;Scheveningen;Scheveningen;52.10767856262937;4.272859417618959;1
Vereniging Van Eigenaren: Van Lansbergestraat 106 T/M 140 Te 'S-Gravenhage;18;2593SH;106;Bezuidenhout;Haagse Hout;52.087053141264526;4.344514544308254;2
Vereniging Van Eigenaren Vreeswijkstraat 156/190 Te 'S-Gravenhage;18;2546CC;166;Morgenstond;Escamp;52.05621103149198;4.273607411811613;2
Vereniging Van Eigenaars Flatgebouw Veenendaalkade 289 Tot En Met 325 (Oneven Nummers) Te 'S-Gravenhage;18;2547AH;289;Leyenburg;Escamp;52.05968292715647;4.268899189957744;2
Vereniging Van Eigenaars Flatgebouw Veenendaalkade 251 Tot En Met 287 (Oneven Nummers) Te 'S-Gravenhage;18;2547AG;251;Leyenburg;Escamp;52.05997915048223;4.2694178440972195;2
Vereniging Van Eigenaars Dorkewater/Wilmerwater Te S Gravenhage;18;2497XX;1;Ypenburg;Leidschenveen-Ypenburg;52.03719226653411;4.368486410681039;2
Vereniging Van Eigenaren Hendrik Zwaardecroonstraat 164-198 Even Nummers Te 'S-Gravenhage;18;2593XW;164;Bezuidenhout;Haagse Hout;52.08365748995598;4.342147419731214;2
Vereniging Van Eigenaars Nieuwe Parklaan 144/ Berkenbosch, Blokstraat 2 Te Scheveningen;18;2587BX;144;Scheveningen;Scheveningen;52.10995146816289;4.28462083303169;2
Vereniging Van Eigenaren Hanenburglaan 96-120a ,Lindestraat 46- 48 ,Kastanjestraat 45-47 Te 'S-Gravenhage;18;2565GX;96;Bomen- en Bloemenbuurt;Segbroek;52.08097009036234;4.268724725868679;3
Vereniging Van Eigenaars Appartementengebouw Bellefleur;18;2496TB;286;Ypenburg;Leidschenveen-Ypenburg;52.04316385846514;4.374265147628049;2
Vereniging Van Eigenaren Dierenselaan 2/24 (Even) De La Reyweg 243/257 (Oneven) Hulshorststraat 2/8 (Even) Te 'S-Gravenhage;18;2573KH;6;Rustenburg en Oostbroek;Escamp;52.06692574302069;4.286511407680013;3
Vereniging Van Eigenaars Woningen Lombardhof, Gelegen Te S Gravenhage Aan De Lange Lombardstraat;18;2512VP;44;Centrum;Centrum;52.07468206802038;4.304300658513109;1
Vereniging van eigenaars Hendrik van Noortstraat 3 tot en met 37 (oneven) te 's-Gravenhage;18;2552RZ;3;Loosduinen;Loosduinen;52.046585948505054;4.245177519752038;1
Vereniging Van Eigenaars Complex Aubade Aan De Calliopestraat Te'S-Gravenhage;18;2511GH;16;Centrum;Centrum;52.080164496067546;4.319135467380241;1
Vereniging van Eigenaars Meidoornstraat 11 tot en met 19 te 's-Gravenhage;18;2563GE;19A;Valkenboskwartier;Segbroek;52.07032374717213;4.272416141656552;1
"Vereniging van Eigenaars De Binck woningen A-4 (Binckhorstlaan) te 's-Gravenhage""";18;2516BC;313U;Binckhorst;Laak;52.06267378253495;4.3435831890640255;1
Vereniging Van Eigenaren Van Kijfhoeklaan 1 T/M 45 0neven Nrs. Te 'S-Gravenhage;18;2597TA;5;Benoordenhout;Haagse Hout;52.102845663038735;4.320657128187078;2
V.V.E. Dedemsvaartweg 753-787 Te 'S-Gravenhage;18;2545DL;753;Bouwlust/Vrederust;Escamp;52.04416140770506;4.27205640176158;1
Vereniging Van Eigenaars Pahudstraat 99 T/M 133 Te 'S-Gravenhage;18;2593TC;99;Bezuidenhout;Haagse Hout;52.086170538019914;4.34143431407489;2
Vereniging Van Eigenaren Nunspeetlaan 228 262 Te S Gravenhage;18;2573GM;228;Rustenburg en Oostbroek;Escamp;52.06546492126437;4.28624863680564;2
Vereniging Van Eigenaren Bennekomstraat 1 T/M 35 (Oneven Nrs.) Te S Gravenhage;18;2573RA;1;Rustenburg en Oostbroek;Escamp;52.06748784937872;4.278316631681883;2
Vereniging Van Eigenaren Hulshorststraat 175 T/M 209 Te 'S-Gravenhage;18;2573EE;175;Rustenburg en Oostbroek;Escamp;52.0639235447422;4.288076707938257;1
Vereniging van eigenaars Betje Wolffstraat 2 tot en met 42 (even nummers) te 's-Gravenhage;18;2533HP;4;Moerwijk;Escamp;52.050662404931415;4.288627858296785;1
Vereniging van Eigenaars Jan Luykenlaan 122 tot en met 162 (even nummers) te 's-Gravenhage;18;2533JV;124;Moerwijk;Escamp;52.05081148411008;4.294601406962985;1
Vereniging Van Eigenaren Anton De Haenstraat 53 T/M 87 Te 'S-Gravenhage;18;2563BR;53;Valkenboskwartier;Segbroek;52.07568693510753;4.271250302517575;1
Vereniging van Eigenaars Rijswijkse Landingslaan 392 tot en met 430 te 's-Gravenhage;18;2497TL;392;Ypenburg;Leidschenveen-Ypenburg;52.038605101064405;4.369390473109968;1
Vereniging van Eigenaars Mimosastraat 13/49 (oneven nummers), Campunalastraat 12 te 's-Gravenhage;18;2555DN;15;Bohemen en Meer en Bos;Loosduinen;52.068009979274976;4.235099418582867;2
Vereniging Van Eigenaars Strausslaan 1 T/M 39(Oneven);18;2551NA;1;Waldeck;Loosduinen;52.06087203695109;4.240953171194754;1
Vereniging Van Eigenaars Richard Wagnerlaan 17 T/M 51 Te 'S-Gravenhage;18;2555WT;29;Waldeck;Loosduinen;52.06378831511587;4.2378913919162295;2
Vereniging Van Eigenaars King Olivereiland 2 Tot En Met 22 (Doorlopend Genummerd) En 23 Te 'S-Gravenhage;18;2551JW;3;Waldeck;Loosduinen;52.057186198349136;4.239729324244571;1
Vereniging van Eigenaars De Klimopschool te 's-Gravenhage;18;2563GC;17;Valkenboskwartier;Segbroek;52.06978730136787;4.273324234815635;1
Vereniging Van Eigenaren Resedastraat 6 T/M 46 (Even Nrs.) Te 'S-Gravenhage;18;2565DB;6;Bomen- en Bloemenbuurt;Segbroek;52.07660046157309;4.256898053781313;2
Vereniging Van Eigenaren Van Het Flatgebouw Sportlaan 2 T/M 40 (Beekzicht) Te 'S-Gravenhage;18;2566LA;4;Bomen- en Bloemenbuurt;Segbroek;52.0848736341549;4.271825347710524;1
Vereniging Van Eigenaren Cypresstraat 31 T/M 65 (Oneven Nrs.) Te 'S-Gravenhage;18;2565LT;41;Bomen- en Bloemenbuurt;Segbroek;52.07954966441089;4.26722477382885;2
Vereniging van Eigenaars Thomsonlaan 105, 105 A tot en met 105 G, 107, 107 A tot en met 107 G en 109 te 's-Gravenhage;18;2565HZ;105;Bomen- en Bloemenbuurt;Segbroek;52.078426098630636;4.26781462986608;1
Vereniging Van Eigenaars Robertaland 8 T/M 42 ( Even ) Te 'S-Gravenhage;18;2591HZ;8;Mariahoeve en Marlot;Haagse Hout;52.09812012247939;4.36208090700438;1
Vereniging Van Eigenaars Dunklerstraat 2/36 Te 'S-Gravenhage;18;2517SW;2;Duinoord;Scheveningen;52.08401855951694;4.276713355184166;1
Vereniging Van Eigenaars Mesdagstraat 38 T/M 72 Te 'S-Gravenhage;18;2596XX;38;Benoordenhout;Haagse Hout;52.08878371781747;4.318794556830816;1
Vereniging Van Eigenaren Sumatrastraat 1te 'S-Gravenhage;18;2585CM;37A;Archipelbuurt;Centrum;52.092027821082894;4.3051209849698635;1
Vereniging Van Eigenaars Burgemeester De Monchyplein/Burgemeester Marijnenlaan/Burgemeester Kolfschotenlaan, Gebouw Delphi-Woningen Te S Gravenhage;18;2585DZ;3;Archipelbuurt;Centrum;52.08912999868721;4.305158816247069;4
Vereniging van Eigenaars Sumatrastraat 3 tot en met 35 (oneven nummers);18;2585CL;3;Archipelbuurt;Centrum;52.0918441049501;4.304551838199582;2
Vereniging van Eigenaars Frederikstraat 201 tot en met 251 (oneven nummers) te 's-Gravenhage;18;2514LC;203;Willemspark;Centrum;52.08716067104805;4.310989665846433;1
Vereniging Van Eigenaren Van Hogenhoucklaan 4 T/M 10 (Even Nrs),Van Wijngaerdenstraat 27 T/M 37 Oneven Nummers Te 'S-Gravenhage;18;2596TD;4;Benoordenhout;Haagse Hout;52.09452766161235;4.3227405428699965;2
Vereniging Van Eigenaren Van Neckstraat 54 T/M 92 Van Akenstraat 9 Te 'S-Gravenhage;18;2597SH;54;Benoordenhout;Haagse Hout;52.10390294343674;4.321242941561332;1
Vereniging Van Eigenaars Witte De Withstraat 17/27 (Oneven) Van Brakelstraat 1/3/3a/3b/5/5a/5b/5c/5d/5e/5f/7/7a/7b En 9 Te 'S-Gravenhage;18;2518VV;3B;Zeeheldenkwartier;Centrum;52.08038776131287;4.294912130906948;3
Vereniging Van Eigenaren Flatgebouw Linnaeusstraat 16 T/M 50(Even Nrs);18;2522GS;16;Laakkwartier en Spoorwijk;Laak;52.058554191743674;4.32855154311471;1
Vereniging Van Eigenaren Tonystraat 7 T/M 41 (Oneven) Te 'S-Gravenhage;18;2523KL;7;Laakkwartier en Spoorwijk;Laak;52.05347834092595;4.320245716344867;1
Vereniging Van Eigenaars Jan Van Beersstraat 25 T/M 55 Hoek Bragastraat 161 En Hoek Scheppingstraat 64;18;2523JR;25;Laakkwartier en Spoorwijk;Laak;52.0556303850942;4.322997195682852;3
Vereniging Van Eigenaren Phoenix I, A. Van Solmstraat 6 T/M 40 (Even Nr.) Te 'S-Gravenhage;18;2595TB;6;Bezuidenhout;Haagse Hout;52.08267010986191;4.336348942740587;1
Vereniging Van Eigenaars Flatgebouw Paulinastraat Nummers 38 Toten Met 78 (Even Nummers) Te 'S-Gravenhage;18;2595GK;52;Bezuidenhout;Haagse Hout;52.084018394482094;4.336000155514792;2
Vereniging Van Eigenaars Louise Henriette Den Haag;18;2595TH;2X;Bezuidenhout;Haagse Hout;52.08211790957915;4.335652926890432;1
Vereniging Van Eigenaars Springfonteinstraat 1 Tot En Met 39 (Oneven Nummers) Te 'S-Gravenhage;18;2572PK;3;Transvaalkwartier;Centrum;52.06318995589907;4.294449845844321;1
Vve Ruysbroekstraat 77 T/M 111 Te 'S-Gravenhage;18;2531TH;77;Moerwijk;Escamp;52.053633026035676;4.303257326628103;2
Vereniging Van Eigenaars Woningen A. Bloemaerstraat 49 Tot En Met 89 (Oneven Nummers), En Stallinggarage V Dijckstraat 64 Te 'S-Gravenhage;18;2526LN;51;Schildersbuurt;Centrum;52.06934114629861;4.307215044338014;1
Vereniging Van Eigenaars Woningen A.Bloemaertstraat 5 Tot En Met 45 (Oneven Nummers) En Stallinggarage J.Lievensstraat 43 Te S Gravenhage;18;2526LN;7;Schildersbuurt;Centrum;52.069579590945565;4.307903613746645;1
Vereniging Van Eigenaars Woningen J Jordaensplein 18 Tot En Met 38 En Stallinggarage;18;2526KS;19;Schildersbuurt;Centrum;52.06951790935523;4.308937172414731;1
Vereniging Van Eigenaars Complex Noordwal Nummers 4 En 10, Torenstraat Nummer 187 En Pieterstraat Nummers 15 Tot En Met 57 (Oneven) En 63;18;2513BX;21;Centrum;Centrum;52.07966849243592;4.303830574950404;1
Vereniging van Eigenaars Slijkeinde 54 tot en met 94 (even nummers) te 's-Gravenhage;18;2513VD;56;Centrum;Centrum;52.07721223380545;4.301672694909126;1
Vereniging van Eigenaars The Mauritz te 's-Gravenhage;18;2514HN;124;Centrum;Centrum;52.08487582434104;4.30815839981939;1
Vereniging Van Eigenaars Complex Parabel Aan De Calliopestraat Te 'S-Gravenhage;18;2511GE;37;Centrum;Centrum;52.07990075466144;4.318987339717167;1
